ep,reward,delay,energy,succ
179,21416.9708,1.2129,330.6247,5683
180,21079.3589,1.2312,330.6794,5635
181,21346.2610,1.2252,330.7158,5682
182,21118.7090,1.2304,330.7794,5642
183,21263.0690,1.2267,331.0428,5667
184,21073.3458,1.2193,330.5399,5621
185,21078.0568,1.2366,329.2908,5640
186,21480.7060,1.2274,330.0623,5711
187,21579.4305,1.2220,330.2796,5725
188,21805.1636,1.2253,331.2076,5774
189,21274.0426,1.2181,330.9964,5660
190,21382.8600,1.2266,331.4328,5691
191,21033.0174,1.2252,329.6496,5619
192,21422.2379,1.2261,330.3065,5698
193,21041.9262,1.2298,330.5567,5626
194,21393.7310,1.2192,330.5398,5685
195,21962.8841,1.2098,331.0114,5789
196,21150.4827,1.2185,331.6782,5636
197,21235.8483,1.2244,330.4865,5659
198,21592.0748,1.2214,330.4333,5727
199,21280.9014,1.2253,330.8257,5669
200,21304.5983,1.2274,330.6666,5676
201,20931.0118,1.2322,329.6379,5606
202,21362.3919,1.2251,330.5778,5685
203,21188.7009,1.2275,330.9952,5653
204,21443.6922,1.2233,329.3710,5699
205,20987.1554,1.2267,331.4663,5612
206,21479.2356,1.2184,329.9119,5701
207,21518.5468,1.2163,330.9282,5707
208,21590.2385,1.2226,330.8677,5728
209,21152.9770,1.2275,331.4209,5646
210,21499.1920,1.2156,329.7978,5702
211,21380.6776,1.2195,331.3100,5683
212,21374.1719,1.2136,330.2526,5675
213,20852.6227,1.2414,329.2743,5600
214,21636.9340,1.2144,331.9412,5729
215,21588.4468,1.2267,330.7211,5732
216,21476.4895,1.2095,333.1103,5692
217,21407.8633,1.2182,331.1440,5687
218,21755.6235,1.2250,331.9533,5764
219,21202.8960,1.2220,331.2133,5650
220,21379.9251,1.2278,332.3064,5692
221,21193.3395,1.2237,331.2704,5650
222,21269.5050,1.2285,330.3544,5670
223,21603.7493,1.2047,331.9298,5712
224,21157.9671,1.2190,331.5268,5638
225,21545.6625,1.2132,330.6204,5709
226,21952.0525,1.2068,332.2175,5784
227,21859.0163,1.2159,331.9585,5775
228,21388.4942,1.2150,332.2982,5680
229,21625.9646,1.2060,332.4413,5718
230,21217.0264,1.2203,330.9446,5651
231,21638.3579,1.2105,331.7635,5725
