ep,reward,delay,energy,succ
0,5611.3424,1.1430,344.8584,4466
1,5561.6388,1.1538,342.9411,4449
2,5623.0260,1.1498,341.7780,4474
3,5314.7443,1.1840,339.1181,4350
4,5289.0555,1.1691,341.6121,4326
5,5312.2859,1.1815,339.5988,4347
6,5277.0776,1.1750,340.3271,4324
7,5269.7087,1.1799,338.8432,4323
8,5650.3850,1.1523,343.6704,4493
9,5942.6738,1.1303,344.9398,4619
10,5212.4598,1.1861,337.7665,4299
11,5249.9765,1.1746,338.2651,4307
12,5576.7013,1.1484,344.1464,4453
13,5590.7170,1.1603,341.5539,4468
14,5658.9448,1.1465,342.6858,4490
15,5137.0488,1.1950,338.2994,4271
16,5758.8242,1.1439,344.4391,4540
17,5968.7701,1.1092,346.9401,4614
18,5512.5088,1.1445,343.5023,4416
19,5508.4664,1.1664,340.2151,4431
20,5859.3576,1.1338,346.9842,4584
21,5951.4434,1.1244,345.9147,4619
22,5179.5243,1.1946,337.7654,4291
23,5944.8110,1.1201,346.9639,4613
24,5213.5205,1.1789,338.9196,4294
25,5434.3846,1.1611,339.7761,4388
26,6114.8507,1.1086,350.6231,4692
27,5136.3848,1.1882,339.0695,4265
28,5419.5854,1.1710,342.1170,4394
29,5336.0791,1.1831,339.2721,4360
30,5007.6372,1.1993,333.9358,4204
31,5870.5477,1.1269,344.5422,4579
32,5452.4356,1.1643,342.9726,4405
33,5441.8482,1.1534,342.4626,4388
34,5867.0358,1.1341,342.2666,4581
35,5782.5576,1.1505,342.1609,4555
36,6558.6547,1.0789,351.2018,4885
37,5736.8525,1.1481,340.3232,4527
38,5306.8233,1.1771,342.3410,4344
39,5552.5101,1.1637,341.3950,4452
40,5729.3030,1.1333,346.0271,4517
41,6429.4826,1.0871,346.7939,4822
42,5559.7314,1.1660,341.4465,4458
43,5496.8374,1.1596,343.3498,4423
44,5239.6990,1.1842,340.6358,4315
45,5242.0030,1.1848,337.4745,4312
46,5391.3979,1.1784,338.5821,4382
47,6583.0654,1.0652,353.5211,4887
48,5633.1419,1.1381,344.8620,4472
49,5707.1681,1.1528,341.7707,4519
50,5804.8915,1.1414,340.0978,4554
51,5891.5347,1.1301,346.0603,4595
52,5467.7314,1.1652,339.9747,4409
53,5278.1064,1.1832,337.1493,4328
54,5013.2433,1.2059,332.9639,4212
55,5228.0090,1.1845,339.6305,4308
56,5322.6046,1.1734,338.8392,4343
57,5956.4310,1.1331,347.1210,4632
58,5255.9902,1.1740,341.3137,4314
59,5048.7806,1.2107,333.2709,4235
60,5365.6250,1.1816,339.0687,4373
61,5964.5917,1.1170,343.7962,4615
62,5310.9706,1.1707,337.9084,4333
63,5192.2709,1.2039,334.6180,4302
64,7040.6076,1.0285,352.1206,5077
65,5362.2896,1.1641,337.8181,4352
66,5201.7271,1.1861,340.0131,4297
67,5378.1111,1.1730,339.3004,4371
68,5512.6233,1.1570,341.8068,4426
69,4816.5386,1.2194,332.8740,4127
70,6567.7179,1.0785,349.0969,4886
71,7318.7265,1.0101,360.3844,5210
72,5789.1782,1.1349,341.6833,4542
73,6077.4063,1.1096,347.1508,4669
74,5930.3585,1.1286,340.8410,4605
