ep,reward,delay,energy,succ
0,4678.8133,1.2320,331.0881,4068
1,4814.0859,1.2204,335.0708,4130
2,4837.9194,1.2035,335.0033,4125
3,4622.4416,1.2358,331.3393,4044
4,5244.0305,1.1907,338.8772,4321
5,5083.7465,1.2028,337.5325,4251
6,5419.5378,1.1820,337.4640,4398
7,4916.9464,1.2078,336.4628,4171
8,5122.4544,1.2019,336.5736,4268
9,5276.8616,1.1867,337.2669,4331
10,5093.3562,1.2035,336.5470,4255
11,4527.1268,1.2425,331.2675,4003
12,4910.0593,1.2202,333.2123,4175
13,4494.3494,1.2447,330.0635,3987
14,4768.4355,1.2233,332.3003,4106
15,5233.4199,1.1905,337.8829,4314
16,4744.4882,1.2205,333.5274,4093
17,4876.6285,1.2231,332.3679,4160
18,4775.1357,1.2344,330.0169,4117
19,4547.0050,1.2451,330.2412,4014
20,5050.8586,1.2100,334.3750,4237
21,4622.4507,1.2253,334.2880,4038
22,4673.9998,1.2272,331.1897,4061
23,5151.1418,1.1930,337.6313,4275
24,4743.1308,1.2268,332.4141,4097
25,4904.7775,1.2157,334.6308,4170
26,4943.6868,1.2028,337.5901,4181
27,4804.7475,1.2208,335.8847,4127
28,4894.2970,1.2208,332.7168,4167
29,4857.3656,1.2267,333.0575,4155
30,4604.9839,1.2374,330.0622,4035
31,4913.4624,1.2175,336.5014,4179
32,4424.3409,1.2518,330.0090,3959
33,4710.9866,1.2282,330.8924,4080
34,5202.8536,1.1939,337.1110,4301
35,5640.2021,1.1433,349.7266,4488
36,4770.3453,1.2195,331.5305,4102
37,5048.3497,1.2026,334.8341,4229
38,4488.3735,1.2463,329.0334,3984
39,4708.2475,1.2328,330.6853,4083
40,4864.5183,1.2199,333.8609,4153
41,4620.1074,1.2222,332.4845,4031
42,4966.0202,1.2098,334.8131,4195
43,4979.6363,1.2077,334.9840,4200
44,5335.5800,1.1913,337.2555,4365
45,4917.5183,1.2146,332.4331,4172
46,4883.3265,1.2221,334.8073,4166
47,4531.1553,1.2500,328.9213,4009
48,4800.4729,1.2151,335.0967,4118
49,5103.7947,1.2060,334.7360,4260
50,4984.3669,1.2098,334.6690,4204
51,4921.0435,1.2155,335.9617,4180
52,4839.5497,1.2167,334.3477,4138
53,4735.6343,1.2249,332.2042,4091
54,4781.5905,1.2180,332.7840,4108
55,4750.8372,1.2288,331.1637,4101
56,5011.3318,1.2139,333.6368,4220
57,4709.2616,1.2226,332.5352,4076
58,4786.2941,1.2087,336.1085,4106
59,4824.8322,1.2183,334.1937,4132
60,4811.6804,1.2213,333.8850,4128
61,4611.3341,1.2325,331.2286,4035
62,4862.9156,1.2280,330.3477,4155
63,5144.7868,1.1934,336.8355,4271
64,5238.1713,1.1861,339.2373,4314
65,4672.3323,1.2264,331.6274,4060
66,4881.5260,1.2158,334.9867,4159
67,5135.7803,1.2017,335.6088,4273
68,5072.9334,1.2006,337.2616,4243
69,4894.6256,1.2192,333.0017,4166
70,4656.6168,1.2343,331.5642,4060
71,5182.7217,1.2034,336.1483,4299
72,5047.2831,1.2118,337.0425,4241
73,4821.0689,1.2151,335.6094,4129
74,4980.8921,1.2089,335.8021,4203
75,4900.1247,1.2169,334.6688,4169
76,5442.6724,1.1884,337.4776,4416
77,4572.9250,1.2378,331.1492,4021
78,4872.7535,1.2179,332.5054,4153
79,4705.5609,1.2305,331.1344,4080
80,5170.3447,1.1950,337.8987,4287
81,5164.5981,1.1974,338.8595,4288
82,4579.4381,1.2375,330.5366,4023
83,4769.8157,1.2259,332.1001,4109
84,5040.1985,1.2147,335.4932,4238
85,4861.1367,1.2176,332.5306,4147
86,5175.0757,1.1991,335.6046,4290
87,5486.5127,1.1631,341.7338,4419
88,4565.4370,1.2245,333.2092,4007
89,5190.5986,1.1980,335.7890,4297
90,4742.3500,1.2211,334.4511,4094
91,4529.7016,1.2405,329.7720,4000
92,5275.7281,1.1819,341.4845,4332
93,4578.3316,1.2349,330.6399,4020
94,4921.2617,1.2205,335.8929,4185
95,4932.7022,1.2092,336.9475,4181
96,5139.3240,1.1986,335.1523,4271
97,5053.0547,1.2104,334.7166,4239
98,4984.3165,1.2136,335.4772,4209
99,4997.2173,1.2043,337.4126,4209
100,4560.3566,1.2514,329.6294,4026
101,4792.0445,1.2083,337.7917,4111
102,4923.0282,1.2112,333.5021,4173
103,5081.1391,1.2019,338.3356,4250
104,4641.6665,1.2368,330.2751,4053
105,4839.2881,1.2172,334.0789,4138
106,4723.0474,1.2193,334.0851,4082
107,5040.4436,1.2055,335.5410,4229
108,5107.3088,1.2036,337.8224,4264
109,4952.4257,1.2111,335.7680,4191
110,4757.1538,1.2224,331.3386,4098
111,4790.8590,1.2279,331.0968,4120
112,5238.3746,1.1936,336.7850,4318
113,4709.5307,1.2328,333.6131,4088
114,4758.9706,1.2292,331.5229,4106
115,4922.7660,1.2188,333.8659,4181
116,4715.3897,1.2363,330.6672,4090
117,4809.7229,1.2245,333.7556,4130
118,4814.1670,1.2173,333.0833,4124
119,5178.5031,1.1964,337.5700,4292
120,5490.2318,1.1737,340.1037,4429
121,4992.5752,1.2122,332.3288,4207
122,5003.1155,1.2078,335.1105,4212
123,5043.8240,1.1964,337.1304,4224
124,4695.9871,1.2318,332.8353,4079
125,4945.1123,1.2037,338.5096,4184
126,4982.6942,1.2068,336.5427,4203
127,4826.3599,1.2253,332.3668,4137
128,5258.8458,1.1957,337.2320,4331
129,4608.3649,1.2341,331.1736,4035
130,4792.9926,1.2174,333.4300,4114
131,5070.1172,1.2000,335.3254,4238
132,4462.0361,1.2520,329.3028,3977
133,4628.3908,1.2385,330.8722,4049
134,4647.4291,1.2339,332.2446,4056
135,4633.1807,1.2317,330.4854,4044
136,4775.6809,1.2171,334.7232,4107
137,5080.4632,1.2009,335.2310,4244
138,4530.7977,1.2483,329.5189,4008
139,5685.9654,1.1581,342.6213,4515
140,4815.2410,1.2169,334.9927,4127
141,4684.4666,1.2314,331.5740,4071
142,4792.6889,1.2192,332.9662,4115
143,5050.1565,1.2044,336.9969,4235
144,4574.2971,1.2365,332.2374,4022
145,4757.9061,1.2253,333.1727,4104
146,4969.1554,1.2126,336.5497,4202
147,4620.0451,1.2452,329.8282,4050
148,5178.8324,1.1956,336.6496,4290
149,4785.4236,1.2251,334.7677,4120
150,4893.0456,1.2186,333.8993,4166
151,5044.2367,1.2064,335.6726,4232
152,5557.5114,1.1746,338.4519,4461
153,4973.3871,1.2115,333.1863,4198
154,4906.5598,1.2135,333.4675,4167
155,4910.8622,1.2113,336.1964,4171
156,4704.7992,1.2245,333.3952,4077
157,4892.7855,1.2178,333.8843,4165
158,4953.3618,1.2067,335.1028,4186
159,5184.8539,1.1870,339.7474,4289
160,4946.0454,1.2139,334.0386,4188
161,4748.9068,1.2268,330.5298,4097
162,5089.5908,1.1965,336.4952,4246
163,4743.9204,1.2232,331.8944,4093
164,5071.8796,1.2032,338.5778,4247
165,5057.6407,1.2050,334.1266,4235
166,4683.2665,1.2430,330.2177,4080
167,4657.0516,1.2377,330.5423,4062
168,4899.8249,1.2177,332.2626,4166
169,4781.7913,1.2206,334.3367,4113
170,4723.8128,1.2255,331.7413,4085
171,4717.0631,1.2304,331.3876,4086
172,4875.2315,1.2183,333.3805,4156
173,4682.2304,1.2280,332.5749,4068
174,5225.2686,1.1893,337.3992,4308
175,4834.1026,1.2231,335.1998,4143
176,5249.9843,1.2054,333.7382,4331
177,5311.9605,1.1820,338.6748,4346
178,4845.3238,1.2219,332.9646,4144
179,4813.0127,1.2247,332.5504,4130
180,4714.8384,1.2328,329.8383,4085
181,4833.3688,1.2142,335.4012,4134
182,4756.7628,1.2208,333.2000,4099
183,4851.9486,1.2165,333.0213,4142
184,4758.9257,1.2194,334.7302,4101
185,5484.7866,1.1714,341.4737,4426
186,5001.6710,1.2050,333.4125,4206
187,5244.9384,1.1914,337.4000,4320
188,5226.7198,1.1882,338.3067,4309
189,5133.4846,1.2027,334.4003,4271
190,5319.6535,1.1802,340.0011,4350
191,5069.3124,1.2063,337.3468,4247
192,5056.2530,1.2072,335.7796,4239
193,5159.5531,1.2033,335.2539,4286
194,4767.1264,1.2369,330.9983,4117
195,5153.8589,1.2109,332.7868,4287
196,4940.9797,1.2119,333.7078,4183
197,5176.2093,1.1989,335.9671,4291
198,5628.1076,1.1673,339.7660,4491
199,5048.2618,1.2085,334.8988,4235
200,4637.3842,1.2362,332.7220,4054
201,4855.3956,1.2213,333.3207,4149
202,4593.3474,1.2420,331.5201,4036
203,4610.0714,1.2353,331.0926,4037
204,4853.6963,1.2267,332.9649,4153
205,4944.6095,1.2165,330.8291,4185
206,5285.8005,1.1860,338.0546,4336
207,4790.1740,1.2277,331.4549,4120
208,5107.1998,1.1920,337.6227,4252
209,5060.5591,1.2136,332.7765,4243
210,5187.2771,1.1946,338.5066,4296
211,4586.9140,1.2472,329.5564,4035
212,4738.6370,1.2281,334.3770,4099
213,4645.6602,1.2414,330.5245,4060
214,5108.1882,1.1891,337.2268,4249
215,4904.1106,1.2127,336.1837,4169
216,5273.2767,1.1864,338.6275,4331
217,5267.4068,1.1885,336.5260,4327
218,4716.7889,1.2290,334.3858,4089
219,5018.3909,1.2161,333.1656,4225
220,5505.5466,1.1766,338.4233,4437
221,4867.3188,1.2179,333.6121,4152
222,5001.7433,1.2060,338.0703,4214
223,4876.4849,1.2206,331.4437,4156
224,4945.9721,1.2051,336.6377,4183
225,4711.2394,1.2345,330.5838,4086
226,4973.8229,1.2131,333.3150,4200
227,5242.7938,1.1898,337.2202,4317
228,5433.1088,1.1774,338.0571,4401
229,4939.0218,1.1980,337.6303,4174
230,4843.2392,1.2208,333.7389,4143
231,4647.5747,1.2318,331.6279,4053
232,5213.2090,1.2007,333.7949,4308
233,4858.8341,1.2198,333.8661,4150
234,5382.2542,1.1723,341.7237,4376
235,4510.0676,1.2294,331.0699,3981
236,4627.1489,1.2401,329.5372,4048
237,4749.9785,1.2326,332.2521,4106
238,4788.1760,1.2238,330.7164,4114
239,4990.2132,1.2136,334.8935,4211
240,4918.2880,1.2207,332.0964,4178
241,4846.2952,1.2223,332.3367,4144
242,4624.8723,1.2211,333.6566,4034
243,4943.0153,1.2051,338.9263,4185
244,4691.0426,1.2298,331.8076,4073
245,4752.0625,1.2382,330.5212,4110
246,5301.4743,1.1917,336.3670,4347
247,4649.3647,1.2348,330.3737,4055
248,4673.4432,1.2366,330.4558,4069
249,5122.8582,1.2117,333.9061,4274
250,4828.4184,1.2134,334.2522,4129
251,4596.0310,1.2381,330.5708,4032
252,4907.1822,1.2218,333.7724,4176
253,5097.8253,1.1945,340.4217,4254
254,5027.9397,1.2039,334.7286,4220
255,5007.6810,1.2072,335.9708,4215
256,4827.3535,1.2388,330.3297,4148
257,5453.4081,1.1746,340.4458,4412
258,5664.5385,1.1607,340.7191,4504
259,5344.0714,1.1837,340.1572,4366
260,4679.6612,1.2301,332.0149,4068
261,4851.4419,1.2196,333.1194,4145
262,4819.5416,1.2211,332.7758,4130
263,4901.5578,1.2206,332.4323,4170
264,5184.0381,1.1956,336.9077,4293
265,5483.2513,1.1730,338.9297,4423
266,5393.3293,1.1825,339.8666,4389
267,5041.8255,1.2029,336.7596,4229
268,4811.4589,1.2186,332.4249,4123
269,4901.9254,1.2125,335.7075,4167
270,4986.1827,1.2130,333.9637,4207
271,4893.7193,1.2162,334.6054,4165
272,5284.6515,1.1881,339.6979,4340
273,5199.1551,1.1967,336.4546,4301
274,5047.1529,1.1923,336.0775,4220
275,5145.2017,1.1889,339.6989,4271
276,4981.1121,1.2095,335.2808,4203
277,4556.2674,1.2325,332.2480,4009
278,5017.3658,1.1945,336.5509,4208
279,5015.0939,1.2033,336.1254,4215
280,4803.4829,1.2226,334.4560,4126
281,5047.9224,1.2053,335.1520,4232
282,5286.0643,1.1845,340.3395,4338
283,5498.7727,1.1637,342.6271,4427
284,5186.7661,1.1968,336.5224,4295
285,5301.5000,1.1943,336.6413,4350
286,5022.8563,1.2085,335.3726,4223
287,4623.7092,1.2350,332.0830,4045
288,5165.9954,1.2010,335.9971,4288
289,4847.3877,1.2277,331.7217,4149
290,4637.2732,1.2350,330.8974,4050
291,5081.0533,1.1896,336.5672,4235
292,4465.3070,1.2439,330.3191,3972
293,5230.1162,1.1976,334.9258,4315
294,4624.6856,1.2396,331.3572,4049
295,5061.0255,1.2046,333.9208,4236
296,4826.1630,1.2138,336.0844,4131
297,5116.3190,1.2031,337.8559,4268
298,4790.5578,1.2248,333.2870,4120
299,4720.2900,1.2229,333.3344,4083
300,4961.2453,1.2248,331.7037,4203
301,4942.9128,1.2092,334.8852,4183
302,5085.2877,1.2126,333.8675,4256
303,5214.4844,1.1864,340.2330,4304
304,5002.1005,1.1995,335.6448,4204
305,5113.0693,1.2091,334.2493,4267
306,4630.1352,1.2494,329.0347,4058
307,4876.2627,1.2209,333.3436,4159
308,4713.8060,1.2310,332.7612,4087
309,4890.4983,1.2175,334.8535,4165
310,4548.4591,1.2332,333.0349,4007
311,4784.0490,1.2320,330.6636,4120
312,4780.8041,1.2244,332.7694,4114
313,5150.0897,1.1989,334.0701,4275
314,4715.5701,1.2164,335.9039,4078
315,4546.4676,1.2375,332.1791,4009
316,4835.5263,1.2279,332.8880,4145
317,4983.9005,1.2093,335.8632,4205
318,4851.8510,1.2165,334.3843,4144
319,4964.6431,1.2080,337.1337,4196
320,4727.3813,1.2321,331.4554,4093
321,4813.9810,1.2186,334.9290,4128
322,5044.9081,1.2035,336.7146,4231
323,4844.1453,1.2013,337.0633,4129
324,5089.8381,1.1954,336.4610,4245
325,4731.7714,1.2299,331.4649,4093
326,4894.2770,1.2179,335.9546,4169
327,4817.0642,1.2322,332.1459,4139
328,4966.9932,1.2166,331.2941,4197
329,4871.5972,1.2220,332.8070,4157
330,4704.6404,1.2382,331.0070,4087
331,4852.8564,1.2123,337.5405,4145
332,4836.7014,1.2243,332.9314,4142
333,4491.8396,1.2541,328.6663,3993
334,5132.1197,1.2004,334.9982,4269
335,4666.5255,1.2336,333.4275,4067
336,4693.0329,1.2288,333.1442,4075
337,4766.6204,1.2273,334.8993,4113
338,4602.4101,1.2405,331.5300,4039
339,5169.5372,1.2001,335.4381,4288
340,4732.8088,1.2191,334.3362,4087
341,4878.7961,1.2173,333.5203,4157
342,5395.6360,1.1945,336.4700,4397
343,4952.7216,1.2089,334.4816,4187
344,4711.2611,1.2254,333.2932,4081
345,5021.2039,1.2090,334.9452,4222
346,5694.2462,1.1472,343.1202,4509
347,5038.2447,1.2132,332.4356,4231
348,5107.6890,1.2060,334.1330,4261
349,4931.5299,1.2083,337.9869,4181
350,4659.9553,1.2360,330.6500,4062
351,4706.2563,1.2268,333.3838,4080
352,5184.1818,1.2018,335.4067,4297
353,5567.7272,1.1553,343.8813,4455
354,4975.1116,1.2051,335.5338,4196
355,5255.1025,1.1871,339.5804,4324
