ep,reward,delay,energy,succ
0,5035.9108,1.2032,337.2009,4227
1,5001.8386,1.2256,334.3187,4228
2,5313.3795,1.1847,337.7664,4348
3,5182.9704,1.1931,338.2786,4292
4,5416.2383,1.1709,340.6642,4390
5,5366.7965,1.1858,337.8346,4376
6,5052.5066,1.1928,337.9574,4226
7,5101.6981,1.2077,334.3237,4260
8,5531.7067,1.1693,339.2603,4444
9,5260.5120,1.1766,339.4276,4316
10,5014.8781,1.2076,334.6407,4217
11,5185.7051,1.1963,335.8800,4293
12,4965.0520,1.2097,335.1550,4195
13,5129.0184,1.2029,334.4132,4269
14,4996.9804,1.2041,335.6099,4206
15,5172.4449,1.1969,335.9147,4287
16,4762.3981,1.2324,330.2425,4109
17,5122.5643,1.1949,339.2139,4265
18,5319.3928,1.1930,336.8568,4358
19,5472.7118,1.1726,340.0050,4419
20,4880.0095,1.2093,334.4531,4151
21,5121.8964,1.1973,337.1673,4264
22,5210.7573,1.1772,340.3039,4293
23,5299.4897,1.1794,339.9209,4339
24,5258.1364,1.1804,339.7157,4319
25,5261.0883,1.1901,336.9303,4326
26,5187.1888,1.1911,337.5118,4291
27,5131.9141,1.1972,335.9149,4267
28,4760.4302,1.2310,329.8431,4106
29,4804.2690,1.2226,331.5116,4122
30,4956.0617,1.2101,335.8945,4192
31,5217.8329,1.1968,336.1768,4310
32,4861.3540,1.2200,334.2470,4152
33,4988.2965,1.2072,336.4579,4206
34,5519.3526,1.1611,340.1634,4431
35,5218.4445,1.1853,338.3002,4302
36,5249.7967,1.1867,337.6036,4318
37,4921.2342,1.2102,336.0966,4175
38,5419.3772,1.1784,337.9304,4395
39,4898.6507,1.2094,334.1563,4160
40,5173.5339,1.1885,338.4725,4283
41,5391.2506,1.1803,338.0588,4383
42,5362.1304,1.1725,338.9311,4362
43,5006.2174,1.2081,335.8930,4215
44,5104.5107,1.2013,336.2800,4258
45,5637.3310,1.1656,340.5073,4495
46,5392.4840,1.1703,340.2813,4377
47,5462.0776,1.1692,340.5180,4411
48,4922.7342,1.2026,334.6762,4166
49,5587.5729,1.1479,345.5198,4460
50,5244.1549,1.1840,339.2887,4315
51,5241.3604,1.1870,338.2342,4315
52,4931.0752,1.2069,335.6910,4176
53,4755.0761,1.2250,333.6217,4103
54,5257.6244,1.1850,339.4623,4323
55,5139.5055,1.2012,335.3569,4274
56,5316.0133,1.1776,337.6131,4342
57,5083.8916,1.2040,334.6769,4248
58,5068.9894,1.1896,337.9532,4231
59,4983.8541,1.2141,332.0055,4204
60,5106.8617,1.1992,335.5954,4256
61,5081.4841,1.2039,334.9144,4247
62,5103.5524,1.2063,335.2649,4261
63,5341.7023,1.1746,341.0363,4357
64,5072.0890,1.2000,335.9857,4240
65,5465.0022,1.1778,341.1153,4422
66,5338.0274,1.1813,337.1260,4356
67,5136.9240,1.1972,337.5291,4272
68,4903.3618,1.2128,335.7102,4168
69,5394.5360,1.1683,341.6050,4378
70,4743.2684,1.2284,331.9858,4098
71,5441.9679,1.1714,340.4390,4403
72,5038.7550,1.2048,335.8749,4228
73,5450.8108,1.1682,342.2690,4407
74,5521.4603,1.1649,341.5784,4438
75,5478.1133,1.1762,338.4855,4423
76,5358.3068,1.1801,339.8159,4369
77,5006.4093,1.2061,335.1173,4212
78,5029.8193,1.1989,336.7846,4219
79,5150.8051,1.1955,337.4223,4277
80,5175.0276,1.1956,336.6237,4288
81,4709.4587,1.2348,330.3085,4085
82,5234.8112,1.1861,338.3107,4311
83,5073.6298,1.1979,336.8420,4240
84,5302.8759,1.1880,338.3705,4347
85,5144.3168,1.1994,335.6286,4275
86,5152.5191,1.2050,335.7986,4285
87,5102.8321,1.2070,335.7181,4262
88,5347.0127,1.1826,338.5740,4364
89,5453.8138,1.1740,338.0442,4408
90,5281.8937,1.1897,336.8693,4336
91,5420.2348,1.1683,340.3672,4389
92,4828.1479,1.2098,334.0818,4125
93,5268.4777,1.1841,337.7505,4325
94,5406.6873,1.1788,339.2532,4391
95,5342.9386,1.1834,338.7552,4363
96,5107.2928,1.1970,337.5954,4257
97,5180.3642,1.1943,336.3748,4289
98,4988.9511,1.2034,336.0967,4202
99,4959.8605,1.2132,332.6105,4192
100,4861.3039,1.2151,334.1396,4147
101,4880.0412,1.2239,333.3981,4164
102,5215.6140,1.1940,336.7743,4307
103,4892.6935,1.2151,333.7039,4162
104,4886.5029,1.2202,333.6738,4164
105,4965.6084,1.2039,333.5339,4187
106,4888.4323,1.2182,333.0726,4162
107,4930.8517,1.2076,337.3440,4179
108,5339.7707,1.1849,337.4833,4361
109,5263.7470,1.1895,337.7340,4328
110,4824.1598,1.2165,335.6030,4132
111,5111.8969,1.2013,335.8055,4261
112,5032.9191,1.2089,333.7388,4226
113,5164.8206,1.1996,334.6535,4284
114,4906.9101,1.2103,334.1649,4165
115,4993.9848,1.2045,337.6972,4208
116,4888.3891,1.2144,335.6147,4162
117,5331.7903,1.1788,337.5684,4351
118,4909.2083,1.2112,333.4468,4166
119,5118.2374,1.1978,334.7131,4259
120,4954.1394,1.2165,334.2919,4195
121,4954.0419,1.2108,334.1369,4189
122,5244.1376,1.1937,336.8179,4321
123,5221.5991,1.1907,336.3369,4306
124,5211.1598,1.1908,337.7242,4303
125,5320.8818,1.1869,337.7939,4354
126,5033.6553,1.2075,333.1311,4224
127,5262.7468,1.1875,338.0560,4326
128,5395.7922,1.1668,340.8736,4376
129,5345.3247,1.1862,340.7777,4370
130,5276.7550,1.1822,338.9189,4329
131,5301.1495,1.1948,338.4438,4353
132,5091.8017,1.2075,334.4026,4255
133,5169.2120,1.2008,335.7130,4289
134,5243.9024,1.1829,338.7552,4313
135,5493.1330,1.1671,342.2511,4427
136,5412.7854,1.1801,339.0189,4395
