ep,reward,delay,energy,succ
0,1818.0953,1.1911,336.9043,4335
1,1742.7859,1.2043,333.9783,4285
2,1998.7000,1.1576,342.8415,4451
3,1802.2842,1.1815,339.5124,4301
4,2109.8043,1.1488,346.5042,4546
5,1776.1427,1.1983,335.8705,4307
6,2117.1421,1.1430,347.1990,4542
7,1926.6929,1.1812,342.0827,4426
8,1769.0041,1.1963,338.6766,4297
9,2000.8912,1.1574,345.9346,4454
10,2024.1583,1.1629,342.6070,4487
11,1545.3957,1.2247,337.9275,4130
12,1777.5144,1.1949,341.5743,4304
13,1861.0943,1.1783,345.9940,4356
14,1748.4252,1.1920,344.1521,4270
15,1709.5178,1.2008,337.3587,4246
16,1979.3113,1.1682,340.6515,4452
17,1893.4552,1.1731,338.5591,4375
18,1894.9227,1.1788,338.9392,4388
19,1781.4312,1.1946,338.5351,4306
20,1981.3735,1.1645,341.8056,4447
21,1616.7831,1.2152,334.7391,4181
22,1791.2695,1.1794,342.1079,4287
23,2007.3642,1.1636,341.2410,4471
24,1769.3015,1.1897,338.2740,4284
25,1728.7470,1.1975,338.0007,4259
26,1658.5737,1.2089,336.3731,4211
27,2109.9331,1.1486,347.0385,4546
28,1503.7158,1.2224,336.2631,4083
29,1687.8972,1.2037,336.6053,4230
30,1864.4399,1.1768,342.5276,4355
31,1662.2805,1.2106,338.9006,4219
32,1991.7370,1.1582,347.3249,4447
33,2072.8189,1.1509,348.4834,4514
34,1745.2029,1.1932,341.1399,4268
35,1998.5875,1.1591,348.0236,4456
36,1980.5057,1.1633,344.9247,4445
37,1762.4759,1.2019,339.0634,4302
38,2008.6012,1.1547,347.4977,4457
39,1778.9556,1.1913,341.0203,4298
40,1983.7252,1.1575,345.5984,4437
41,2035.9751,1.1647,341.4489,4502
42,1842.6206,1.1876,337.9903,4353
43,1785.1760,1.1924,339.9295,4306
44,1992.2789,1.1644,344.7689,4459
45,1966.0645,1.1756,339.3769,4453
46,1890.8844,1.1760,340.0623,4379
47,1929.7344,1.1755,343.3473,4418
48,1883.6374,1.1827,339.8943,4385
49,2033.6553,1.1547,347.1403,4482
50,1662.9125,1.2124,335.6276,4222
51,1869.5736,1.1764,341.7317,4359
52,1688.3539,1.2037,340.7268,4232
53,2109.2479,1.1405,346.9779,4529
54,1915.5853,1.1741,343.2219,4401
55,1946.8812,1.1747,344.2417,4434
56,1947.7177,1.1690,343.4065,4423
57,1856.3601,1.1809,339.6315,4354
58,1856.5120,1.1887,340.1886,4370
59,1945.0905,1.1691,344.3808,4421
60,2613.0100,1.0806,354.2297,4916
61,2286.0111,1.1243,348.3441,4674
62,2138.6269,1.1446,342.9049,4565
63,2278.1221,1.1292,348.4768,4676
64,2109.2302,1.1473,345.5697,4542
65,2276.5414,1.1181,348.2769,4652
66,1729.7716,1.1975,335.5514,4259
67,1961.3327,1.1715,338.9403,4440
68,1694.5993,1.2000,338.5715,4230
69,1789.6139,1.1923,334.6513,4308
70,1694.0271,1.2014,337.9053,4232
71,1900.6796,1.1662,339.7295,4369
72,1945.3114,1.1698,340.0117,4421
73,1757.9536,1.1955,340.2887,4285
74,1863.1245,1.1812,341.0430,4362
75,1944.6452,1.1642,342.4570,4410
76,2097.7963,1.1424,343.4643,4520
77,1699.2892,1.2020,339.2377,4239
78,1769.7848,1.1925,343.2793,4292
79,1931.9431,1.1742,344.3801,4418
80,1762.0789,1.1993,338.4784,4296
81,1961.8665,1.1748,344.0434,4449
82,1862.8101,1.1829,340.9479,4365
83,1663.2474,1.2098,335.4484,4217
84,2195.2698,1.1516,346.5478,4637
85,1831.1687,1.1948,340.4923,4357
86,1624.5020,1.2173,337.3287,4194
87,1875.7240,1.1837,344.8197,4381
88,1891.3349,1.1755,341.4317,4379
89,1875.6297,1.1802,342.4558,4373
90,2214.0743,1.1380,347.2470,4629
91,1655.8114,1.2126,334.7749,4215
92,1846.1658,1.1878,337.8833,4357
93,1520.3695,1.2209,331.8977,4095
94,2040.2071,1.1655,342.0199,4508
95,1986.9778,1.1686,342.2279,4461
96,1750.4751,1.1996,335.5891,4284
97,2015.0877,1.1660,339.7676,4483
98,1769.3337,1.1955,336.5841,4295
99,1971.2247,1.1693,342.9721,4447
100,1855.5154,1.1910,333.7825,4371
101,1510.5474,1.2220,336.1399,4089
102,1715.2675,1.2075,336.5915,4265
103,1832.0536,1.1811,341.6902,4331
104,2115.5536,1.1525,343.6520,4558
105,2132.6967,1.1473,344.3691,4565
106,1976.1275,1.1605,344.4387,4435
107,1806.4260,1.1916,338.5636,4325
108,1988.8447,1.1708,341.1865,4467
109,1915.3852,1.1692,340.6604,4390
110,2046.8166,1.1554,346.1387,4496
111,1929.0923,1.1658,340.9911,4397
112,2120.6793,1.1510,345.9328,4561
113,1804.8931,1.1911,339.7268,4323
114,1848.7231,1.1786,340.4038,4342
115,1787.5082,1.2043,337.2352,4331
116,1588.0879,1.2113,338.4483,4146
117,1801.5184,1.1921,340.6085,4322
118,1818.5650,1.1935,341.1927,4342
119,1741.5464,1.2009,339.1957,4279
120,1866.3718,1.1828,342.3260,4369
121,1879.1302,1.1784,342.5477,4373
122,2157.1774,1.1525,347.1411,4601
123,1571.7614,1.2125,338.0439,4132
124,2079.5729,1.1557,345.2626,4529
125,2075.7979,1.1495,342.8200,4512
126,1669.1171,1.2056,336.6113,4215
127,1901.6371,1.1732,342.6333,4385
128,1754.6774,1.1948,339.2772,4280
129,1579.2292,1.2184,334.8159,4150
130,1668.1460,1.1993,340.5855,4203
131,1784.0002,1.1859,340.3180,4292
132,1686.5887,1.2135,333.7274,4247
133,1720.6808,1.2015,338.0599,4259
134,1650.2025,1.2052,338.4598,4196
135,1675.4949,1.2116,335.7106,4233
136,2040.8157,1.1548,346.3473,4489
137,1907.6522,1.1780,340.8113,4400
138,1769.9833,1.1882,338.9609,4282
139,1887.1489,1.1756,338.9018,4374
140,2190.2138,1.1329,347.7003,4595
141,1918.2400,1.1795,339.5695,4413
142,2140.2774,1.1499,342.3296,4577
143,1677.5934,1.2035,335.8238,4219
144,1641.3365,1.2129,337.0825,4202
145,1898.8131,1.1826,337.6732,4399
146,1951.4201,1.1762,340.6009,4440
147,1871.3042,1.1828,340.1589,4373
148,1873.0551,1.1832,338.7438,4375
149,1970.6641,1.1714,341.1327,4450
150,1838.7859,1.1852,339.5751,4345
151,1928.3266,1.1795,341.6949,4424
152,1703.5685,1.1932,342.4338,4227
153,1755.9996,1.1908,340.8113,4274
154,1716.8748,1.2008,336.5191,4253
155,1801.2850,1.1915,341.8248,4321
156,1892.6773,1.1761,340.2667,4381
157,1881.5785,1.1816,343.0852,4382
158,1717.1612,1.2054,337.7786,4263
159,1905.9288,1.1822,338.9717,4406
160,1957.9735,1.1721,341.9973,4439
161,1571.6119,1.2173,334.4310,4140
162,1652.2483,1.2032,335.8624,4193
163,1770.0385,1.1923,338.2043,4290
164,1724.2452,1.2089,337.3418,4277
165,1582.4403,1.2195,336.5240,4156
166,1868.2144,1.1810,339.4406,4366
167,1726.3532,1.2030,339.0196,4268
168,1695.8251,1.2087,336.9131,4248
169,2071.3162,1.1511,346.4506,4512
170,1770.6288,1.1925,338.6448,4291
171,1748.0762,1.1955,337.4774,4274
172,1797.9307,1.1974,335.6107,4327
173,2081.9299,1.1457,344.3908,4511
174,1871.7297,1.1850,338.2099,4377
175,1685.6125,1.2121,337.7389,4245
176,1562.1562,1.2170,334.3895,4130
177,1963.5398,1.1648,344.5891,4431
178,1564.8269,1.2217,334.5573,4142
179,1939.5075,1.1700,343.8353,4417
180,1930.4464,1.1753,339.6917,4417
181,1618.0867,1.2089,337.7794,4171
182,1686.3916,1.1989,339.4365,4220
183,1768.5801,1.1964,336.5326,4296
184,1800.3584,1.1916,338.7656,4319
185,1768.4252,1.1948,337.3387,4293
186,1687.8455,1.2011,337.3040,4225
187,2088.8024,1.1472,342.0498,4520
188,1738.4233,1.2016,336.1172,4276
189,2205.9465,1.1383,343.4181,4620
190,1807.2119,1.1923,340.6779,4328
191,2144.2471,1.1473,345.2741,4577
192,2124.8775,1.1545,345.1432,4572
193,1812.6783,1.1835,343.3567,4317
194,1825.3053,1.1845,339.3750,4330
195,1767.2501,1.1930,339.2366,4289
