ep,reward,delay,energy,succ
0,5256.5428,1.1882,338.9911,4325
1,5052.4869,1.2013,335.6251,4231
2,5444.1222,1.1684,341.6778,4403
3,6000.7534,1.1372,342.9444,4652
4,5342.5176,1.1759,338.5627,4355
5,5674.7998,1.1615,340.0393,4509
6,5955.8712,1.1354,342.4370,4627
7,5892.5979,1.1465,344.1430,4609
8,5883.5498,1.1350,345.5159,4595
9,5053.1150,1.2092,333.5021,4236
10,5396.6394,1.1818,337.2441,4386
11,5939.0062,1.1308,343.1258,4615
12,5339.1588,1.1844,338.6794,4362
13,6005.3952,1.1290,342.8840,4646
14,5681.4877,1.1609,342.2362,4515
15,5596.0387,1.1553,341.8009,4466
16,5825.6752,1.1400,344.1083,4569
17,5821.5675,1.1477,342.9881,4573
18,5079.0626,1.2002,336.1642,4244
19,6562.6768,1.0851,351.7329,4894
20,5846.8863,1.1431,346.9795,4587
21,6286.7168,1.1065,348.7702,4773
22,5975.8788,1.1299,346.7604,4638
23,5610.6405,1.1625,342.0921,4481
24,6022.5048,1.1308,347.9620,4664
25,5856.8122,1.1415,344.0540,4586
26,5464.6528,1.1652,340.3120,4408
27,5509.1280,1.1617,342.5165,4430
28,5433.8146,1.1728,339.5505,4399
29,5242.8808,1.1911,337.6094,4319
30,5360.7792,1.1817,335.9367,4366
31,5150.7510,1.2007,335.2989,4279
32,5068.0282,1.2070,334.6672,4243
33,6098.0115,1.1204,350.3913,4695
34,5130.3098,1.2043,335.7225,4273
35,5888.0306,1.1334,345.7232,4596
36,5801.2379,1.1393,346.6905,4560
37,5803.5343,1.1488,342.2798,4564
38,5227.5130,1.1912,336.6847,4310
39,5164.4866,1.1977,336.0444,4284
40,6035.4837,1.1247,344.3534,4659
41,5136.7908,1.1991,336.3065,4272
42,5345.6692,1.1810,337.4369,4360
43,5880.6826,1.1363,344.2502,4593
44,5415.1290,1.1753,338.7252,4391
45,5696.2617,1.1658,342.7044,4528
46,5313.4365,1.1801,340.8046,4348
47,6502.3278,1.0900,351.2425,4868
