ep,reward,delay,energy,succ
651,1497.2374,1.2063,333.4631,5709
652,1724.2978,1.1851,334.4681,5812
653,1603.5217,1.2035,332.2341,5759
654,1676.6862,1.2109,332.0138,5788
655,1424.7294,1.2120,332.0048,5705
656,1367.3377,1.2080,333.1340,5642
657,1396.7391,1.2119,332.9594,5691
658,1655.9824,1.2006,334.2987,5803
659,1392.4266,1.2088,333.3640,5705
660,1600.3354,1.2023,332.9121,5767
661,1359.4125,1.2131,332.8707,5658
662,1369.0848,1.2173,332.2892,5680
663,1487.0066,1.2110,332.7020,5704
664,1388.7540,1.2205,332.6876,5673
665,1441.8764,1.2052,333.1871,5692
666,1617.0477,1.1953,333.9043,5761
667,1616.7537,1.1947,335.0787,5770
668,1496.2937,1.2124,333.3402,5722
669,1380.9705,1.2127,333.2793,5680
670,1376.7410,1.2198,332.8023,5717
671,1620.2155,1.1905,333.6349,5742
672,1592.2404,1.1933,334.6811,5730
673,1552.7039,1.2058,332.8345,5751
674,1339.1817,1.2144,332.8099,5654
675,1631.7820,1.1851,334.6542,5739
676,1723.3429,1.2011,332.5416,5826
677,1408.3564,1.2180,331.2184,5732
678,1766.1280,1.1781,334.0446,5831
679,1600.5622,1.2030,333.2586,5735
680,1470.4616,1.2152,332.7363,5716
681,1507.3480,1.2126,331.9861,5736
682,1669.3843,1.1972,333.5023,5784
683,1566.4656,1.1977,332.8184,5738
684,1623.0495,1.2024,333.4254,5787
685,1511.6661,1.2109,332.6158,5743
686,1297.3511,1.2217,331.8954,5661
687,1604.3080,1.1930,332.7794,5772
688,1375.3818,1.2154,332.6467,5695
689,1402.4582,1.2089,332.9752,5699
690,1704.5323,1.2066,332.3009,5815
691,1426.7265,1.2170,333.1919,5705
692,1501.8867,1.2154,331.1041,5714
693,1422.5127,1.1960,332.2663,5672
694,1456.6196,1.2249,330.7819,5724
695,1431.1412,1.2105,333.2969,5707
696,1720.4278,1.1910,333.1107,5781
697,1564.4366,1.2017,333.5047,5750
698,1628.2472,1.2058,333.5408,5792
699,1405.3861,1.2101,332.3529,5706
700,1812.5716,1.1832,335.9838,5820
701,1709.3296,1.1982,332.1302,5819
702,1474.8470,1.2219,331.3870,5720
703,1535.8473,1.1984,333.0745,5746
704,1341.0456,1.2216,332.5292,5682
705,1687.8636,1.2003,334.3039,5810
706,1487.5155,1.2086,333.6122,5706
707,1679.8433,1.1939,333.0179,5771
708,1453.8755,1.2119,332.8773,5701
709,1462.6542,1.2124,332.9328,5743
710,1746.3704,1.1823,335.8623,5794
711,1484.0393,1.2108,333.8037,5726
712,1522.9985,1.1948,333.2885,5720
713,1365.5535,1.2184,333.4876,5671
714,1628.1429,1.2099,333.2621,5769
715,1386.1843,1.2089,334.0555,5689
716,1549.8790,1.2041,332.7774,5740
717,1631.0768,1.1994,332.4745,5776
718,1532.0401,1.2088,332.9279,5757
719,1570.7844,1.2155,331.8010,5761
720,1587.8548,1.2162,332.6885,5742
721,1871.8436,1.1766,335.9935,5831
722,1597.9889,1.2034,333.1376,5756
723,1490.7525,1.2029,334.3931,5733
724,1667.7260,1.2003,333.5821,5787
725,1477.9204,1.2115,333.1260,5702
726,1483.9615,1.2064,334.4275,5744
727,1371.3342,1.2029,331.6426,5698
728,1406.6882,1.2179,332.7543,5662
729,1633.0490,1.2056,332.8467,5758
730,1710.3683,1.1993,333.7919,5819
731,1551.6934,1.1982,332.7980,5726
732,1371.2389,1.2204,332.4894,5727
733,1726.8247,1.1960,335.1560,5827
734,1554.3524,1.2080,334.3258,5766
735,1464.6390,1.2116,332.3273,5714
736,1397.0798,1.2083,333.0090,5678
737,1533.8379,1.2097,333.6830,5703
738,1776.4972,1.1922,334.4567,5808
739,1557.5198,1.2076,334.5990,5745
740,1652.1484,1.1943,334.2623,5778
741,1403.9595,1.2026,333.9383,5680
742,1543.7509,1.1922,334.6356,5714
743,1585.7410,1.1988,333.4596,5765
744,1745.9803,1.1827,335.5951,5774
745,1691.2737,1.1908,334.4928,5772
746,1684.0225,1.2014,332.6435,5764
747,1577.0405,1.2030,334.2652,5747
748,1402.5665,1.2004,334.2646,5672
749,1662.8014,1.1916,334.1529,5751
750,1604.9729,1.1988,334.5873,5759
751,1784.3565,1.1866,333.5005,5827
752,1543.1350,1.2094,333.2858,5748
753,1535.2947,1.2006,333.4446,5732
754,1761.3859,1.1909,334.5554,5795
755,1700.1145,1.1891,333.1207,5782
756,1635.9243,1.2032,333.3127,5759
757,1450.5375,1.2033,335.0813,5703
758,1553.8571,1.1951,334.0958,5728
759,1511.0991,1.1982,333.6921,5713
760,1762.5235,1.1848,335.7831,5803
761,1664.5721,1.2070,333.3561,5771
762,1589.7997,1.1976,333.4341,5754
763,1401.9094,1.2104,332.9687,5696
764,1504.3737,1.2207,331.6599,5732
765,1610.0940,1.1944,333.5428,5750
766,1498.5531,1.2166,333.1462,5699
767,1565.5578,1.1914,334.4709,5738
768,1424.5547,1.2150,332.9220,5692
769,1572.5051,1.2119,333.4956,5749
770,1728.4788,1.1958,333.1888,5795
771,1885.2503,1.1738,334.9716,5843
772,1674.6516,1.1829,334.3308,5777
773,1371.2750,1.2145,332.2512,5680
774,1880.6415,1.1895,333.0586,5894
775,1661.6276,1.1952,333.3155,5772
776,1422.9980,1.2101,333.6844,5717
777,1530.4785,1.2012,334.3860,5742
778,1543.2553,1.2124,334.5278,5727
779,1653.9031,1.2088,333.8425,5814
780,1531.4013,1.2160,331.4938,5745
781,1483.2328,1.2065,333.8074,5705
782,1844.6042,1.1911,332.8841,5850
783,1156.8508,1.2369,331.5053,5635
784,1434.6590,1.2022,333.3978,5677
785,1555.5936,1.2142,333.9300,5746
786,1520.5623,1.2079,332.8325,5737
787,1645.9490,1.2066,332.1689,5784
788,1646.3354,1.2061,332.7349,5784
789,1545.0056,1.2088,333.3469,5747
790,1756.1042,1.1881,333.8663,5800
791,1481.2797,1.2061,332.5037,5735
792,1708.5414,1.1978,333.7624,5812
793,1419.2225,1.2221,332.9413,5698
794,1558.8335,1.2104,333.1719,5756
795,1417.3750,1.2160,330.9854,5695
796,1535.4808,1.2052,332.2213,5743
797,1624.3685,1.1900,334.7066,5787
798,1482.3748,1.2100,330.8957,5715
799,1562.5022,1.2017,332.8814,5741
800,1456.8056,1.2112,332.0190,5697
801,1608.6664,1.2009,334.1942,5762
802,1429.5033,1.2120,334.0351,5703
803,1392.3256,1.2192,332.9484,5679
804,1525.3330,1.2079,332.7402,5732
805,1614.1803,1.1965,334.1462,5778
806,1469.9373,1.1950,335.6045,5700
807,1521.0302,1.2064,332.9291,5736
808,1703.5970,1.1891,334.4946,5804
809,1735.9734,1.1961,334.9610,5801
810,1821.2495,1.1899,334.5669,5824
811,1594.7441,1.2028,335.0451,5742
812,1635.5403,1.2065,332.6788,5773
813,1862.0985,1.1975,334.6963,5860
814,1699.3191,1.1940,333.0088,5751
815,1497.1103,1.1972,334.5876,5703
816,1696.7922,1.2080,333.6279,5829
817,1544.5465,1.2101,332.7022,5745
818,1374.6178,1.2116,333.1259,5694
819,1557.4529,1.2066,334.3880,5755
820,1642.9262,1.1937,334.1512,5798
821,1571.6213,1.2028,334.8540,5756
822,1537.8925,1.2060,333.5289,5732
823,1587.9886,1.2011,334.7726,5746
824,1630.6568,1.1951,333.7921,5754
825,1537.5439,1.2026,334.4660,5717
826,1481.1285,1.2133,333.1072,5727
827,1820.1217,1.1886,335.2370,5857
828,1763.1092,1.2061,333.0829,5845
829,1522.0316,1.2070,333.8907,5737
830,1574.4846,1.2092,332.7893,5770
831,1703.0717,1.1888,335.7070,5789
832,1488.0374,1.2000,333.4575,5700
833,1450.5097,1.2039,332.1110,5696
834,1702.5790,1.1908,334.9460,5780
835,1565.1549,1.2020,334.5135,5749
836,1670.7824,1.1900,334.3407,5770
837,1446.6209,1.2068,332.6455,5684
838,1518.9625,1.2041,333.8680,5707
839,1780.2507,1.1939,334.8676,5840
840,1465.7358,1.2052,335.1567,5710
841,2012.6205,1.1755,336.5790,5905
842,1434.6764,1.2140,332.6359,5706
843,1409.3003,1.2180,332.3130,5685
844,1502.1838,1.2093,331.9966,5725
845,1395.3647,1.2060,332.0023,5681
846,1369.5954,1.2134,332.5148,5688
847,1564.6241,1.2033,332.4095,5752
848,1448.5137,1.2086,332.4566,5676
849,1560.9899,1.2081,334.5228,5764
850,1547.6818,1.2013,334.0706,5731
851,1631.8990,1.1995,334.9845,5752
852,1544.7535,1.2052,332.9586,5704
853,1420.4044,1.2128,333.1506,5697
854,1625.6823,1.1944,333.3659,5768
855,1648.4323,1.2004,333.4611,5774
856,1753.6163,1.1994,332.8158,5806
857,1691.4664,1.1924,334.0175,5765
858,1377.1448,1.2167,332.1310,5683
859,1746.3695,1.1802,334.8763,5811
860,1559.8998,1.1983,333.9114,5742
862,1500.9352,1.2045,335.4265,5736
863,1771.1632,1.1899,336.0212,5822
864,1653.9609,1.2026,334.4304,5799
865,1524.3610,1.1914,335.1823,5729
866,1807.3879,1.1861,335.9650,5822
867,1701.1685,1.1962,333.8152,5769
868,1298.5481,1.2314,332.4614,5676
869,1514.6882,1.2064,333.4001,5709
870,1700.7492,1.1905,335.7256,5819
871,1583.3589,1.2005,331.6866,5733
872,1590.8498,1.1985,335.2600,5739
873,1610.9726,1.2090,333.9574,5771
874,1694.7770,1.2091,334.1653,5816
875,1517.2318,1.2084,333.0451,5734
876,1713.7860,1.1853,335.7324,5778
877,1476.8017,1.2089,333.1264,5728
878,1764.5076,1.1870,336.3951,5818
879,1554.4314,1.1996,334.7290,5768
880,1629.5263,1.2071,335.0251,5755
881,1703.7367,1.2012,334.2652,5773
882,1583.5382,1.2024,334.4911,5740
883,1450.3328,1.2161,334.6955,5699
884,1497.9881,1.2085,331.4921,5739
885,1462.2807,1.2097,332.0482,5689
886,1394.1538,1.2256,332.1396,5710
887,1430.8183,1.2169,332.0940,5696
888,1602.8876,1.2094,333.6590,5793
889,1480.6736,1.2182,331.9351,5710
890,1348.9137,1.2252,334.3079,5699
891,1520.2437,1.2062,332.4366,5735
892,1518.1819,1.2079,334.9561,5742
893,1418.6700,1.2230,333.1947,5679
894,1582.8777,1.2100,333.2330,5798
895,1576.0668,1.2142,332.9398,5767
896,1505.0324,1.2009,334.4803,5725
897,1649.1055,1.2005,333.4723,5772
898,1211.7495,1.2234,331.5490,5634
899,1504.2502,1.2091,333.6941,5743
900,1556.7996,1.2073,333.2803,5736
901,1582.5303,1.1991,334.1816,5747
902,1658.2193,1.2023,334.0017,5777
903,1716.5137,1.2095,333.6902,5819
904,1548.3586,1.2044,333.9490,5753
905,1475.4895,1.2063,331.8171,5694
906,1424.8544,1.2165,332.8054,5707
907,1588.3790,1.1998,333.3751,5773
908,1519.8164,1.2195,334.0515,5762
909,1635.6251,1.2192,333.0432,5805
910,1392.8881,1.2179,333.2477,5695
911,1502.7096,1.2107,334.1608,5739
912,1345.3940,1.2146,333.0927,5681
913,1519.8617,1.2040,333.4322,5725
914,1466.3404,1.2125,334.5312,5727
915,1465.5650,1.2162,333.1331,5721
916,1663.6997,1.2081,332.5474,5808
917,1641.5704,1.2050,333.8362,5776
918,1443.8042,1.2210,332.0225,5736
919,1576.1701,1.2085,335.6522,5750
920,1756.7420,1.2010,335.2577,5816
921,1517.6003,1.2143,333.6450,5726
922,1519.3201,1.1925,333.7284,5688
923,1279.0917,1.2153,333.6108,5651
924,1643.5505,1.2000,334.7512,5787
925,1594.1610,1.1986,334.0976,5776
926,1686.5258,1.1953,333.0743,5774
927,1480.1850,1.1997,334.9845,5729
928,1320.8486,1.2178,333.5342,5674
929,1425.6843,1.2095,333.4699,5677
930,1655.0861,1.2055,333.4619,5785
931,1423.3536,1.2118,332.0473,5709
932,1779.4386,1.1928,334.7280,5818
933,1477.9896,1.2143,335.5427,5740
934,1370.4634,1.2051,334.4566,5678
935,1480.2252,1.2000,335.4040,5707
936,1489.7921,1.2073,334.9855,5706
937,1516.0705,1.2121,333.1789,5770
938,1490.7238,1.2092,332.5432,5730
939,1551.1342,1.2146,334.1169,5775
940,1503.5412,1.2012,333.9956,5725
941,1449.6272,1.2108,333.2513,5693
942,1418.1950,1.2191,332.0626,5694
943,1471.2009,1.2142,332.9784,5711
944,1452.9113,1.2042,333.8226,5701
945,1551.2192,1.2124,332.6704,5762
946,1675.4263,1.1976,334.7933,5782
947,1407.7850,1.2226,332.3484,5693
948,1418.0685,1.2179,332.9706,5690
949,1551.0988,1.2161,333.6559,5752
950,1458.2076,1.2235,333.4653,5706
951,1339.0830,1.2284,332.7376,5682
952,1549.6463,1.2123,331.3850,5730
953,1329.7719,1.2195,334.1458,5675
954,1566.1716,1.2180,332.2264,5751
955,1513.2166,1.2132,333.1992,5714
956,1452.2408,1.2121,332.2771,5724
957,1450.9990,1.2070,334.3309,5699
958,1478.3095,1.2198,333.1840,5723
959,1606.2103,1.2061,332.8016,5732
960,1640.7494,1.1972,334.4109,5779
961,1512.4072,1.2009,333.8189,5714
962,1436.1892,1.2035,332.6789,5698
963,1659.8934,1.1940,334.8094,5759
964,1731.9650,1.1838,334.6642,5815
965,1413.9434,1.2125,333.0624,5715
966,1564.3163,1.2110,331.0536,5793
967,1499.3703,1.2120,333.8941,5735
968,1601.7150,1.2117,333.5492,5782
969,1453.8270,1.2105,333.8519,5692
970,1453.4284,1.2128,334.3861,5699
971,1562.4861,1.2043,333.0591,5735
972,1529.5347,1.2137,335.0096,5767
973,1390.9576,1.2001,333.5617,5671
974,1502.8266,1.2183,333.7813,5744
975,1580.2135,1.2120,333.2970,5772
976,1538.4016,1.1989,334.8502,5728
977,1286.5633,1.2266,331.7994,5638
978,1440.1377,1.2072,332.2598,5666
979,1702.0618,1.1943,334.5351,5788
980,1472.2411,1.2085,333.8792,5695
981,1616.9400,1.2067,332.7591,5782
982,1606.2288,1.2097,333.8223,5776
983,1532.8520,1.2140,332.8666,5753
984,1889.7414,1.1834,334.0100,5838
985,1577.3929,1.2059,333.5031,5738
986,1536.6822,1.2009,332.7894,5737
987,1444.3916,1.2120,334.3593,5713
988,1680.0011,1.1994,333.5863,5788
989,1632.6620,1.2010,335.0499,5778
990,1414.3775,1.2184,332.4180,5716
991,1488.5765,1.2184,332.7319,5729
992,1480.8560,1.2092,334.4258,5712
993,1370.0321,1.2152,331.8216,5699
994,1637.5945,1.1982,333.6843,5794
995,1555.5785,1.2070,334.9131,5747
996,1618.2001,1.1959,334.8830,5762
997,1735.9181,1.1926,334.0112,5773
998,1392.4175,1.2150,333.9755,5715
999,1553.1937,1.2056,332.6390,5775
981,1378.7925,1.2252,331.1799,5682
982,1418.0702,1.2212,332.8268,5700
983,1464.2833,1.2131,333.3478,5717
984,1517.3052,1.2029,334.1156,5680
985,1776.5399,1.1898,334.5133,5802
986,1658.7617,1.2025,331.3688,5796
987,1171.2337,1.2233,331.2203,5611
988,1443.6468,1.2109,333.5239,5724
989,1624.2740,1.2033,333.9143,5768
990,1203.0596,1.2183,333.2865,5598
991,1431.5180,1.2163,335.4916,5698
992,1576.0647,1.2124,332.4224,5747
993,1563.2732,1.2065,333.9674,5738
994,1248.1707,1.2246,332.3480,5659
995,1664.0752,1.1985,333.5860,5811
996,1600.7799,1.2108,334.6224,5773
997,1487.2370,1.2187,335.7020,5754
998,1512.6338,1.2144,334.0959,5752
999,1371.6404,1.2248,332.7327,5687
981,1409.2582,1.2190,330.4036,5708
982,1469.2266,1.2155,332.6241,5718
983,1423.6701,1.2118,331.2152,5679
984,1529.1910,1.2029,332.0912,5730
985,1496.2766,1.2080,331.6725,5721
986,1528.3433,1.2034,334.2711,5727
987,1500.0328,1.2022,332.6218,5692
988,1283.4153,1.2297,332.3231,5679
989,1561.0700,1.2191,332.5818,5773
990,1365.3347,1.2210,332.7952,5693
991,1500.4883,1.2078,334.3161,5743
992,1612.7112,1.1959,333.9532,5759
993,1529.5714,1.2052,333.8839,5718
994,1755.2451,1.1921,332.9810,5815
995,1698.5476,1.1884,335.6348,5783
996,1630.0030,1.2065,332.8241,5752
997,1436.0344,1.2225,333.1942,5718
998,1591.0480,1.2040,331.7523,5755
999,1307.6123,1.2116,331.9518,5639
981,1677.4172,1.1958,333.1739,5786
982,1616.3220,1.2111,331.8800,5800
983,1586.5193,1.2052,332.8767,5760
984,1566.3531,1.2061,331.4585,5752
985,1625.6394,1.2090,331.8285,5779
986,1576.5539,1.2024,331.4788,5759
987,1345.3304,1.2145,333.3479,5645
988,1459.1563,1.2013,334.5754,5692
989,1393.9557,1.2136,334.3242,5699
990,1375.7653,1.2195,332.7217,5676
991,1358.6601,1.2229,332.8611,5678
992,1302.1614,1.2101,331.6002,5646
993,1416.5367,1.2069,335.2432,5695
994,1656.3252,1.2007,333.4826,5812
995,1189.9501,1.2340,331.5498,5623
996,1466.7307,1.2132,332.0814,5727
997,1566.5454,1.2031,332.6172,5731
998,1573.2578,1.1952,334.2421,5739
999,1542.4067,1.1985,331.1225,5719
981,1515.1779,1.2124,331.0142,5747
982,1519.9292,1.2025,332.5030,5723
983,1858.4173,1.1782,333.7226,5839
984,1560.7664,1.2160,333.2704,5756
985,1715.9063,1.1988,333.4669,5782
986,1371.9973,1.2227,332.8261,5674
987,1422.1072,1.2178,331.5439,5692
988,1369.8435,1.2175,331.7947,5692
989,1456.2829,1.2148,331.3357,5737
990,1348.3949,1.2265,331.7310,5698
991,1576.0518,1.2128,334.4826,5760
992,1404.8202,1.2120,332.6117,5699
993,1508.3007,1.2062,334.0331,5723
994,1731.8504,1.1968,336.7511,5803
995,1513.2652,1.2091,333.7862,5759
996,1586.4181,1.1996,333.0896,5748
997,1165.2274,1.2358,332.8159,5625
998,1817.9676,1.1900,333.6138,5847
999,1387.9384,1.2186,333.8469,5723
