ep,reward,delay,energy,succ
0,5050.4899,1.2021,336.4468,4232
1,5350.3391,1.1807,337.3974,4362
2,5331.5773,1.1754,340.5226,4352
3,5039.0973,1.1895,337.3130,4215
4,5281.2211,1.1798,339.0472,4329
5,5604.1842,1.1615,340.2876,4474
6,5400.5253,1.1670,341.8128,4380
7,5781.5658,1.1416,345.7184,4551
8,5904.0643,1.1191,349.2159,4595
9,5566.1843,1.1618,342.7116,4459
10,5812.3690,1.1442,345.0799,4568
11,5242.1811,1.1892,337.8061,4317
12,6347.5116,1.0839,352.2457,4786
13,6195.2047,1.0891,350.8504,4713
14,6512.4919,1.0704,353.5889,4857
15,5822.4096,1.1346,346.7651,4566
16,6125.3211,1.0996,349.8471,4687
17,5626.9890,1.1441,342.9495,4472
18,6208.9341,1.1103,348.8299,4738
19,6045.7032,1.1139,348.1495,4659
20,6121.9038,1.1088,346.8077,4690
21,5754.4354,1.1386,346.7954,4536
22,5632.9665,1.1599,340.4253,4487
23,5402.6159,1.1632,339.6353,4374
24,5126.4731,1.1819,338.5703,4253
25,5965.9672,1.1174,349.0444,4624
26,5914.3093,1.1290,344.5515,4603
27,5402.3534,1.1545,344.1985,4372
28,5781.1971,1.1459,345.0088,4554
29,5796.1347,1.1428,344.0713,4557
30,5897.6708,1.1261,347.3728,4596
31,6390.8350,1.0836,353.3141,4809
32,6053.0904,1.1227,349.1584,4673
33,5558.6664,1.1631,344.4086,4459
34,5512.5546,1.1675,343.4575,4439
35,6308.0076,1.0870,352.0281,4769
36,6151.6780,1.1137,350.2965,4715
37,6225.8070,1.0984,351.1125,4738
38,5132.8742,1.1875,339.3638,4263
39,6119.1121,1.1121,350.2362,4697
40,6547.4542,1.0683,355.3081,4875
41,5893.5272,1.1277,345.7228,4593
42,5850.1254,1.1268,348.7325,4575
43,6766.8596,1.0552,356.2670,4973
44,6016.0767,1.0998,352.7899,4637
45,6240.1977,1.0994,352.3549,4748
46,6041.2060,1.1176,349.1870,4662
47,5963.4603,1.1235,347.8798,4627
48,5811.4641,1.1339,344.2540,4556
49,5265.8878,1.1742,339.8936,4317
50,6248.7264,1.0989,349.8386,4748
51,5373.2211,1.1730,341.5945,4372
52,5403.9955,1.1736,342.9649,4390
53,5627.4207,1.1548,344.3131,4485
54,5915.0856,1.1195,350.6595,4603
55,5742.2004,1.1347,346.7761,4526
56,5150.9556,1.1864,340.0939,4272
57,5428.4308,1.1662,344.3606,4397
58,5111.7450,1.1865,340.4161,4253
59,5351.4519,1.1796,340.4277,4366
60,5884.9696,1.1285,347.3516,4592
61,6104.3223,1.1120,351.2540,4691
62,5408.4806,1.1641,341.0939,4380
63,5654.6816,1.1464,345.5332,4492
64,5708.7032,1.1387,346.6399,4513
65,6388.0532,1.0956,351.6128,4817
66,6113.5482,1.1069,349.5234,4688
