ep,reward,delay,energy,succ
0,5361.2656,1.1831,338.8441,4372
1,5316.1290,1.1878,339.4360,4355
2,5088.9358,1.2024,336.7359,4252
3,4847.7805,1.2160,334.7653,4142
4,5470.5411,1.1782,336.9904,4419
5,5761.4570,1.1419,346.2696,4542
6,5624.3515,1.1539,343.3076,4481
7,5361.5835,1.1818,338.2448,4370
8,5129.9649,1.1985,338.3132,4271
9,5634.0993,1.1605,340.9924,4489
10,5571.2408,1.1607,341.7880,4459
11,5704.0347,1.1632,344.5115,4532
12,6067.6071,1.1282,346.6928,4682
13,5319.6762,1.1845,339.7744,4354
14,5314.2673,1.1792,338.4440,4344
15,5607.1777,1.1683,340.0985,4482
16,5850.3227,1.1380,346.5840,4583
17,5879.2060,1.1389,348.3423,4601
18,5596.2177,1.1609,342.6484,4473
19,5436.1280,1.1715,340.3099,4400
20,5307.5602,1.1831,339.4091,4346
21,5410.5914,1.1608,343.9607,4382
22,5465.1988,1.1573,343.4157,4405
23,5487.1916,1.1728,341.7656,4429
24,5746.3751,1.1468,342.6665,4534
25,5424.5427,1.1761,341.7244,4401
26,5370.9067,1.1870,340.3506,4383
27,6008.5177,1.1386,344.1068,4659
28,6054.6545,1.1337,343.9594,4677
29,5521.7508,1.1727,340.2519,4444
30,5801.6844,1.1436,345.0334,4562
31,5971.0159,1.1354,345.3815,4639
32,5725.1134,1.1499,343.6796,4528
33,5688.8596,1.1613,338.8205,4514
34,5116.8215,1.1992,338.2264,4265
35,5664.3277,1.1559,345.2660,4506
36,5150.2418,1.1927,340.1297,4278
37,5071.8159,1.2082,337.9035,4251
38,5251.0639,1.1980,337.6281,4330
39,5672.3831,1.1592,341.7326,4508
40,6207.2440,1.1098,347.7432,4735
41,5258.9195,1.1827,339.9259,4322
42,6081.5642,1.1159,347.5503,4678
43,5702.3800,1.1448,344.6946,4513
44,5494.3763,1.1760,340.5724,4434
45,6009.8012,1.1224,348.4783,4650
46,5733.0199,1.1550,343.6456,4537
47,6294.5327,1.1000,352.5127,4776
48,5667.0590,1.1562,342.1807,4503
49,5830.7686,1.1420,344.4029,4574
50,5635.5368,1.1529,341.5862,4483
51,5367.9180,1.1834,340.4331,4378
52,5997.2646,1.1231,346.8766,4642
53,5249.1736,1.1847,341.1191,4321
54,5555.5632,1.1699,340.8980,4459
55,5800.4255,1.1504,346.2722,4570
56,5840.3651,1.1374,348.2634,4580
57,5340.7324,1.1710,342.4216,4355
58,5835.7615,1.1351,347.3171,4574
59,5425.1634,1.1747,339.1673,4396
60,5498.3645,1.1787,341.4079,4440
61,5086.8302,1.1973,336.1835,4245
62,6260.6739,1.1026,354.0309,4764
63,5956.3160,1.1376,349.5088,4640
64,5373.5057,1.1726,342.4222,4373
65,5502.1015,1.1651,342.5872,4430
66,5481.4873,1.1645,343.1824,4420
67,6538.1513,1.0907,354.1219,4891
68,5835.6231,1.1270,349.4812,4569
69,5873.3238,1.1503,344.6854,4604
70,6052.3704,1.1281,349.1443,4678
71,6125.5054,1.1192,350.0529,4707
72,5249.2900,1.1872,338.7959,4320
73,5747.7926,1.1556,345.0031,4547
74,5904.1639,1.1372,345.8419,4608
75,5783.0792,1.1442,346.1598,4555
76,5542.5322,1.1643,342.9741,4450
77,5614.2108,1.1647,340.7736,4483
78,5952.9692,1.1331,346.9407,4630
79,5447.9549,1.1730,341.3208,4409
80,5879.4431,1.1400,344.8385,4597
81,5839.3093,1.1387,346.3984,4578
82,5408.2098,1.1765,342.2422,4394
83,5939.8563,1.1285,345.7317,4617
84,5898.8938,1.1347,345.2196,4602
85,5350.3494,1.1837,342.7410,4373
86,5785.6786,1.1416,346.3894,4554
87,5654.8636,1.1598,341.8234,4500
88,5415.3155,1.1702,342.7528,4392
89,5566.5688,1.1594,342.1794,4456
90,5389.1205,1.1770,340.2735,4382
91,5480.8149,1.1739,340.4742,4425
92,5635.7426,1.1662,339.9730,4494
93,5717.7230,1.1446,347.6938,4525
94,5510.6971,1.1677,341.9796,4436
95,5548.4505,1.1811,341.1383,4467
96,5674.3916,1.1555,346.8438,4513
97,5583.4601,1.1578,342.3414,4463
98,5353.7634,1.1755,343.0659,4367
99,5398.7341,1.1802,337.6003,4386
100,6074.4502,1.1240,349.8638,4686
101,5870.3211,1.1277,348.7499,4586
102,5664.0427,1.1488,344.7670,4498
103,5586.3107,1.1721,341.8092,4478
104,6110.1146,1.1217,348.1463,4699
105,5906.9358,1.1428,341.8317,4609
106,5898.6373,1.1307,349.9974,4605
107,5998.2503,1.1350,347.2318,4655
108,5551.4911,1.1699,344.8913,4463
109,5363.7308,1.1798,340.8680,4373
110,5884.9186,1.1368,345.8115,4598
111,5616.2029,1.1638,340.7444,4483
112,5527.8964,1.1607,344.2375,4441
113,5265.0061,1.1914,340.0752,4334
114,5491.6991,1.1713,342.5929,4431
115,6006.9152,1.1284,350.0771,4657
116,5771.3222,1.1464,345.9480,4551
117,5408.0569,1.1755,342.9606,4394
118,5557.6775,1.1629,343.5401,4457
119,5917.0091,1.1369,346.3907,4615
120,5508.5546,1.1623,338.9741,4425
121,5436.8509,1.1700,342.3794,4402
122,5280.3081,1.1866,339.4940,4336
123,5482.7924,1.1629,343.1468,4419
124,5966.8098,1.1373,345.5156,4639
125,5630.7843,1.1532,344.9191,4486
126,5380.5400,1.1732,344.3334,4380
127,5943.5201,1.1468,345.6364,4637
128,5591.5209,1.1525,343.1641,4463
129,6138.2518,1.1265,349.5504,4720
130,5222.2465,1.1856,336.8619,4302
131,5517.2173,1.1711,342.8920,4444
132,6505.0516,1.0839,353.7414,4867
133,6209.6230,1.1110,348.1487,4738
134,6019.2634,1.1204,348.6220,4653
135,6281.7009,1.1083,349.8990,4774
136,6030.5503,1.1288,347.9580,4666
137,5833.7612,1.1543,342.5576,4585
138,5388.6777,1.1766,342.0693,4384
139,6029.3931,1.1314,349.9396,4671
140,6376.3832,1.1068,350.6478,4821
141,5507.9756,1.1747,340.2106,4439
142,5635.9467,1.1680,341.3448,4498
143,6098.6777,1.1243,346.2312,4693
144,5793.8061,1.1480,344.0802,4561
145,6550.0626,1.0844,355.0405,4892
