ep,reward,delay,energy,succ
172,5150.7103,1.2034,336.1644,4283
173,5220.0497,1.1956,336.2214,4310
174,5202.2767,1.1963,337.0474,4303
175,5065.3910,1.2111,334.7699,4246
176,5248.5593,1.1925,336.7821,4322
177,5238.0556,1.1829,338.7171,4310
178,4989.3171,1.2090,334.9247,4206
179,5076.9616,1.2011,336.2808,4244
180,4994.3530,1.2181,331.1745,4212
181,5052.4736,1.2059,334.5863,4234
182,5330.4621,1.1863,338.9572,4360
183,5324.7057,1.1902,337.6087,4359
184,5348.6320,1.1744,340.2217,4359
185,5082.9247,1.2015,336.6698,4248
186,5082.9198,1.1959,337.0684,4243
187,4969.9200,1.2186,332.3232,4202
188,4872.7436,1.2126,333.3644,4149
189,5457.0708,1.1792,338.8716,4416
190,5105.3344,1.2080,333.5697,4261
191,5071.4542,1.2125,333.8314,4249
192,4764.4513,1.2208,334.6209,4105
193,5316.4477,1.1861,337.7696,4351
194,5258.6657,1.1931,335.7105,4326
195,5293.1575,1.1940,336.9629,4346
196,5241.8483,1.1960,336.7480,4322
197,4859.5373,1.2100,333.4645,4140
198,5316.6265,1.2001,337.0631,4364
199,4982.0255,1.2145,334.3115,4207
200,5026.9960,1.2048,336.4626,4223
201,5355.2711,1.1782,339.4493,4365
202,4979.0553,1.2097,334.5229,4201
203,5101.0145,1.1975,337.3281,4254
204,5433.1063,1.1664,342.0161,4396
205,4714.5990,1.2301,330.4303,4083
206,5200.0012,1.1870,337.3019,4293
207,4836.5479,1.2226,332.7449,4140
208,5034.6112,1.1983,335.5947,4219
209,5237.1794,1.1926,337.2226,4317
210,5370.4100,1.1939,335.9562,4383
211,5163.7758,1.1925,338.4255,4282
212,5082.9229,1.2081,334.2611,4251
213,5088.0105,1.2070,335.3543,4254
214,5500.5106,1.1673,340.9594,4429
215,5053.0109,1.2001,334.9163,4229
216,5470.1937,1.1743,339.0745,4418
217,5139.0305,1.2033,337.4357,4279
218,5007.0528,1.2124,333.4014,4216
219,5583.1674,1.1710,340.2983,4473
220,5112.5319,1.1973,336.9322,4259
221,4904.0842,1.2165,333.6417,4169
222,4795.5365,1.2259,331.5613,4121
223,5090.1054,1.1953,335.7431,4244
224,4953.8006,1.2096,336.3285,4191
225,5071.0098,1.2003,335.4693,4239
226,5217.8050,1.1863,338.5466,4303
227,5082.7847,1.2041,335.6734,4249
228,5066.3784,1.2026,334.1738,4237
229,5328.6245,1.1751,338.4027,4347
230,5102.7024,1.1932,337.6505,4251
231,5222.5328,1.2029,335.2335,4317
232,5132.1880,1.2062,335.1255,4275
233,5058.6827,1.2042,335.6692,4237
234,5244.3274,1.1914,336.9875,4319
235,4853.1423,1.2184,332.6875,4144
236,4979.1398,1.2051,334.9086,4197
237,5213.8014,1.1969,336.8199,4309
238,5287.4403,1.1837,339.0627,4336
239,4981.9628,1.2044,336.3994,4200
240,5289.4748,1.1850,338.8152,4338
241,5010.6148,1.2143,333.6169,4220
242,5158.6026,1.1891,336.4299,4273
243,5202.9862,1.1887,337.8768,4297
244,5145.4177,1.1985,337.1942,4277
245,5032.5248,1.2026,334.7819,4221
246,5216.6594,1.1996,335.4009,4311
