ep,reward,delay,energy,succ
228,-67259.7100,2.3754,332.6370,809
229,-67239.0142,2.3595,334.6280,811
230,-66024.3202,2.3078,336.3378,873
231,-63657.2516,2.2686,338.2682,993
232,-66513.9802,2.3345,335.6363,848
233,-68263.6192,2.3916,333.7407,759
234,-64342.5300,2.2913,337.2586,958
235,-66596.2433,2.3537,335.7602,844
236,-65644.9248,2.3217,336.0796,892
237,-65415.1732,2.2800,338.9243,905
238,-68244.9241,2.3990,331.7383,759
239,-66826.4984,2.3117,335.1903,832
240,-67809.9170,2.3639,333.9632,782
241,-67156.9393,2.3604,334.0795,815
242,-68933.1302,2.3988,332.8358,725
243,-68108.2369,2.3875,333.8383,767
244,-67033.0948,2.3214,335.7947,822
245,-69068.4233,2.4123,332.4153,718
246,-67962.2471,2.3841,333.1213,774
247,-66276.4341,2.3177,337.7436,861
248,-67280.4588,2.3612,334.4920,809
249,-65552.6958,2.3268,335.0075,896
250,-68999.2948,2.3699,333.7858,722
251,-64034.8964,2.2869,334.6821,972
252,-69852.7484,2.4126,331.4574,678
253,-67422.7313,2.3416,334.9681,802
254,-63092.3765,2.2801,337.4048,1021
255,-66836.7823,2.3002,338.0141,833
256,-67743.1011,2.3695,333.3581,785
257,-67177.5481,2.3664,334.3514,814
258,-65202.5921,2.3092,337.6732,915
259,-66801.2097,2.3261,336.6692,834
260,-63273.4538,2.2642,337.9257,1012
261,-63237.8935,2.2698,340.1347,1015
262,-65789.9859,2.3063,336.5703,885
263,-66005.9239,2.3445,334.4736,873
264,-68133.6978,2.3645,334.4675,766
265,-67524.8433,2.3409,335.2434,797
266,-66424.3433,2.3377,334.6829,852
267,-66150.7033,2.3515,336.9991,867
268,-69088.5077,2.4132,332.5834,717
269,-66310.2649,2.3274,337.1728,859
270,-68321.3439,2.4140,331.3971,755
271,-66734.0065,2.3531,333.6756,836
272,-66958.3774,2.3510,334.3920,825
273,-68416.1122,2.3397,334.9276,752
274,-67380.0791,2.3546,334.6020,804
275,-65789.3787,2.3520,334.6035,884
276,-64156.8591,2.2805,338.4354,968
277,-68650.7003,2.3371,334.5498,740
278,-67101.7558,2.3704,334.6995,818
279,-68199.5469,2.3780,335.0378,763
280,-66352.3100,2.3376,335.4711,856
281,-67459.7509,2.3658,332.6311,799
282,-68952.1480,2.4041,332.7590,724
283,-67706.8383,2.3790,333.6000,787
284,-67099.2813,2.3503,334.6298,818
285,-67811.4719,2.3135,337.9966,784
286,-66345.2053,2.3088,336.6075,857
287,-68423.4224,2.4096,333.8375,751
288,-68927.4012,2.4166,332.2109,725
289,-69053.8826,2.3970,333.0222,719
290,-66322.2275,2.3139,338.1867,859
291,-69754.6343,2.4233,331.4300,683
292,-67643.0736,2.3732,335.1345,791
293,-65991.6179,2.3316,334.8197,874
294,-68102.3143,2.3540,335.2827,768
295,-66144.8168,2.3465,336.2185,867
296,-67481.5468,2.3675,334.9078,799
297,-67428.3784,2.3488,335.6161,802
298,-66007.3455,2.3278,336.5323,874
299,-67626.7210,2.3455,335.6887,792
300,-66663.6508,2.3322,336.6568,841
301,-66722.2730,2.3323,336.4285,838
302,-67458.1024,2.3602,334.4770,800
303,-65542.0806,2.2805,339.8019,899
304,-69219.9840,2.4127,331.8619,710
305,-69374.6354,2.3861,333.4544,703
306,-68962.8200,2.3905,333.8932,724
307,-66559.4207,2.3419,335.9827,846
308,-66483.9759,2.3224,336.4417,850
309,-67194.0025,2.4144,331.7493,812
310,-68899.4582,2.4213,331.4490,726
311,-67324.5928,2.3469,335.0701,807
312,-67813.2527,2.3882,334.1508,782
313,-66794.7814,2.3635,335.7623,834
314,-63129.9733,2.2516,339.2821,1020
315,-65647.6655,2.2980,338.4836,893
316,-63731.2944,2.2944,337.6673,989
317,-66319.5485,2.3218,336.0395,858
318,-68253.2871,2.3914,334.3960,760
319,-66693.2360,2.3751,335.5824,839
320,-67073.5665,2.3546,333.9464,819
321,-68805.1166,2.4046,334.0104,732
322,-66317.9300,2.3232,336.0153,858
323,-66798.0420,2.3856,333.9247,833
324,-66843.7413,2.2925,336.9035,832
325,-65997.7983,2.3156,337.7085,875
326,-69340.0811,2.3663,333.8419,705
327,-68620.6169,2.3900,333.5115,741
328,-66540.5874,2.3577,334.1513,846
329,-68186.7218,2.3743,334.0312,763
330,-67717.7414,2.3762,334.7223,787
331,-68758.0626,2.4250,331.2831,733
332,-68122.3770,2.3477,335.4704,767
333,-65750.4981,2.3515,334.7376,886
334,-67963.0445,2.3621,335.4871,775
335,-70750.8384,2.4453,331.8123,633
336,-66780.9521,2.3379,334.5723,834
337,-66107.8467,2.3050,336.7047,869
338,-67847.8214,2.3684,335.7140,781
339,-67265.1234,2.3425,337.0118,811
340,-68976.9766,2.4052,331.3408,722
341,-67976.1328,2.3559,336.6306,775
342,-68829.1469,2.4073,332.4445,730
343,-67607.6090,2.3919,333.4405,792
344,-67265.4108,2.3621,335.0060,810
345,-65138.0059,2.3106,337.0379,918
346,-64211.3474,2.2554,340.0792,966
347,-66363.8073,2.3663,334.4788,855
348,-68205.7805,2.3848,333.6504,762
349,-66660.8068,2.3271,336.4957,841
350,-69364.9492,2.4125,332.6383,703
351,-67691.2092,2.3617,334.0506,788
352,-67393.9002,2.3550,336.1537,804
353,-68459.1735,2.4029,331.2471,748
354,-65396.9512,2.3246,337.2839,905
355,-65976.9057,2.3027,339.6166,877
356,-68152.3176,2.3895,332.3715,764
357,-65316.4383,2.3106,336.9376,909
358,-67667.0657,2.3560,335.4696,790
359,-69194.1569,2.4253,329.1812,710
360,-64091.4726,2.2821,335.7631,970
361,-67921.0789,2.3505,335.2872,777
362,-67471.9418,2.3643,335.9770,800
363,-66255.4473,2.3523,333.4993,860
364,-68307.8209,2.3767,333.8655,757
365,-67421.2977,2.3390,336.7322,803
366,-67223.4805,2.3657,332.8563,811
367,-67982.4184,2.3864,333.5278,773
368,-69293.9248,2.3977,333.3001,707
369,-66532.5220,2.3571,333.4378,846
370,-66707.0648,2.3415,335.1370,838
371,-67077.1799,2.3515,336.1611,820
372,-66653.8091,2.3590,335.4978,841
373,-69082.1974,2.4194,329.8469,716
374,-67610.8491,2.3764,333.9524,792
375,-66786.2595,2.3390,334.9369,834
376,-68826.9400,2.3665,332.2645,730
377,-69595.1488,2.4179,331.5640,691
378,-68831.3969,2.4303,330.6343,729
379,-68119.1435,2.4232,332.8783,766
380,-67252.4010,2.3635,333.9894,810
381,-66027.5497,2.3480,334.6878,872
382,-68373.2926,2.3483,334.6528,754
383,-68290.0182,2.3951,332.1585,757
384,-68132.9178,2.3638,334.5374,766
385,-68064.7524,2.3670,333.4396,769
