ep,reward,delay,energy,succ
0,-4602.9924,2.4719,328.0456,2467
1,-3614.8568,2.4922,327.0438,2399
2,-4714.5813,2.4755,327.3940,2436
3,-4053.4711,2.4801,327.2687,2398
