ep,reward,delay,energy,succ
0,4696.4288,1.2396,327.4584,4079
1,4782.2908,1.2357,327.4053,4118
2,4719.2082,1.2307,330.4417,4086
3,4599.4543,1.2342,328.0593,4026
4,4851.9511,1.2255,329.7003,4146
5,4798.0779,1.2208,343.4297,4135
6,5362.1931,1.1761,337.2028,4363
7,6584.9869,1.0792,350.1820,4897
8,5246.5688,1.1807,341.3726,4316
9,5245.4163,1.1894,334.5619,4314
10,6393.0775,1.0847,355.1799,4814
11,6014.8682,1.1107,348.6088,4641
12,6647.1317,1.0658,353.0726,4919
13,6270.6457,1.0940,350.4830,4755
14,5742.5326,1.1432,342.3575,4528
15,5855.5290,1.1258,343.6374,4569
16,6267.8156,1.0940,344.7514,4745
17,6934.0532,1.0338,357.4243,5037
18,6863.4502,1.0399,356.2757,5006
19,6892.9366,1.0425,357.3610,5025
20,5822.9554,1.1355,341.3493,4559
21,6483.7042,1.0750,350.0807,4842
22,6321.8103,1.1054,348.4567,4789
23,7038.8504,1.0206,358.6811,5078
24,6612.2668,1.0605,356.2592,4901
25,4970.8345,1.2048,334.5173,4192
26,5210.6462,1.1962,338.9740,4310
27,6025.3676,1.1185,349.1946,4655
28,6893.0774,1.0440,354.9440,5023
29,5721.8093,1.1430,344.7276,4521
30,6460.7117,1.0812,354.2916,4843
31,6517.9286,1.0846,350.3100,4869
32,5912.6974,1.1370,341.7670,4606
33,5753.1365,1.1558,339.7722,4542
34,6393.2989,1.0833,352.6997,4809
35,6864.6498,1.0578,354.5843,5022
36,6430.5646,1.0908,349.9119,4831
37,6791.3396,1.0602,351.4210,4983
38,6458.7034,1.0883,350.8967,4844
39,7052.4660,1.0259,356.5579,5087
40,6195.7191,1.1078,346.8753,4726
41,5593.7445,1.1506,342.9907,4462
42,6064.4880,1.1229,345.2097,4673
43,5596.2737,1.1494,344.9874,4465
44,6770.1300,1.0553,354.4332,4972
45,5993.7295,1.1288,344.2200,4642
46,5589.1016,1.1434,342.0431,4451
47,6602.1539,1.0664,355.7094,4901
48,6882.2111,1.0346,358.2182,5013
49,6668.0692,1.0575,356.3434,4926
50,7219.1614,1.0195,356.6429,5164
51,6346.4082,1.0946,348.7668,4791
52,6188.8094,1.1071,347.0271,4722
53,6541.2267,1.0788,352.3637,4878
54,7253.1713,1.0134,360.0221,5180
55,6967.3600,1.0401,356.1560,5058
56,5996.9598,1.1100,354.3482,4640
57,6726.2698,1.0498,357.3740,4949
58,6671.9674,1.0684,356.3829,4939
59,5627.5989,1.1412,346.6851,4475
60,6357.8586,1.0876,357.6289,4803
61,6541.1178,1.0755,355.2914,4879
62,5986.1832,1.1146,350.2269,4633
63,6409.8218,1.0855,355.0379,4823
64,5141.1114,1.1764,340.6775,4258
65,6861.8033,1.0488,356.1660,5014
66,6714.5925,1.0594,356.8420,4952
67,6190.2347,1.0989,349.3483,4718
68,6018.1326,1.1121,347.8830,4643
69,7213.4536,1.0179,364.9195,5172
70,6255.2550,1.0966,354.5171,4756
71,6291.5165,1.0967,351.7111,4770
72,6201.7267,1.0965,355.7359,4731
73,6208.8645,1.1102,351.5882,4742
74,6524.7953,1.0741,357.6930,4873
75,6862.3502,1.0405,362.2033,5015
76,6413.7264,1.0949,352.7951,4831
77,6207.0097,1.0987,351.1894,4729
78,6664.6797,1.0685,354.7719,4933
79,5906.1908,1.1179,342.6397,4585
80,6001.4891,1.1141,345.4305,4633
81,6654.6810,1.0602,357.6512,4924
82,6684.8962,1.0627,353.2242,4935
83,7955.2218,0.9606,367.8286,5490
84,6883.1029,1.0497,359.1592,5030
85,6926.2328,1.0424,358.3211,5043
86,5465.3275,1.1669,344.9582,4417
87,5678.9497,1.1458,347.7885,4507
88,6140.0290,1.0963,355.1026,4699
89,5631.0108,1.1539,347.0950,4490
90,5001.8468,1.2042,341.8965,4218
91,5544.7977,1.1589,346.4371,4451
92,6653.3746,1.0623,356.6549,4924
93,5520.8138,1.1513,347.5591,4433
94,6199.1367,1.1003,353.4438,4730
95,5318.7511,1.1782,340.9581,4349
96,5695.3138,1.1452,349.4510,4517
97,6022.9151,1.1147,349.8630,4651
98,6489.6356,1.0728,354.2306,4849
99,6509.3533,1.0761,354.8223,4863
100,6216.2980,1.1072,351.7700,4743
