ep,reward,delay,energy,succ
0,5319.2549,1.1858,338.3792,4353
1,5254.1909,1.1934,335.6835,4324
2,5338.6922,1.1737,338.6263,4351
3,5139.7945,1.2031,336.6357,4278
4,5395.3974,1.1812,340.0919,4389
5,5449.1396,1.1780,342.9633,4417
6,5284.1740,1.1859,340.0175,4338
7,6249.5661,1.1072,352.6719,4761
8,5758.6582,1.1530,345.7812,4551
9,5727.7760,1.1530,344.7611,4534
10,5528.5573,1.1673,342.2966,4445
11,6274.1023,1.1107,348.8390,4771
12,5622.4688,1.1535,343.5213,4480
13,5404.1316,1.1784,342.3627,4394
14,5827.8174,1.1460,347.4179,4581
15,5638.0188,1.1586,347.5972,4499
16,5641.2380,1.1725,343.2448,4508
17,5368.1067,1.1769,342.6902,4375
18,5917.9524,1.1295,349.0141,4612
19,5539.1721,1.1661,342.8656,4450
20,5613.9156,1.1660,343.3742,4488
21,5839.3143,1.1418,347.0197,4582
22,5391.8006,1.1664,339.8239,4372
23,5018.4561,1.2066,338.1458,4223
24,5220.8229,1.1979,341.1086,4320
25,5190.1924,1.2017,338.8347,4305
26,5590.7589,1.1669,343.1169,4477
27,6003.9233,1.1297,347.5621,4653
28,5170.9529,1.2046,338.5989,4298
29,5012.2061,1.2023,339.0434,4217
30,5089.8942,1.1982,341.2295,4255
31,5767.9569,1.1427,347.5577,4548
32,5855.4702,1.1379,347.5554,4587
33,6105.7299,1.1166,352.3853,4698
34,5239.0195,1.1956,341.9141,4328
35,5117.8768,1.2019,340.1131,4271
36,5365.7435,1.1770,342.0581,4373
37,5459.4448,1.1724,343.2807,4417
38,4943.0437,1.2124,340.0334,4194
39,5348.8292,1.1906,338.6397,4373
40,5605.3833,1.1549,344.2770,4474
41,5282.5477,1.1795,343.4796,4336
42,5329.0874,1.1779,344.4027,4359
43,4975.5203,1.2021,342.7856,4204
44,5165.5128,1.1910,342.1603,4287
45,4967.8730,1.2099,340.0952,4204
46,4922.1072,1.2096,338.8741,4179
47,5382.0052,1.1725,343.6626,4379
48,5098.5871,1.2070,339.1639,4265
49,5153.9290,1.1914,343.7510,4284
50,5218.7025,1.1901,343.7200,4315
51,5202.4155,1.1843,338.3342,4293
52,5416.6890,1.1695,346.1184,4397
53,5006.6993,1.2002,342.9751,4218
54,5246.6487,1.1937,337.9523,4324
55,5844.9380,1.1428,347.1596,4586
56,4948.6945,1.2042,340.3118,4189
57,5165.6499,1.1887,342.3083,4285
58,5492.8322,1.1549,348.4353,4424
59,5248.4629,1.1816,345.4176,4324
60,5429.1077,1.1740,341.6557,4401
61,5264.1571,1.1808,344.0639,4329
62,5621.1846,1.1627,345.1154,4491
63,5486.7864,1.1689,344.4940,4429
64,5730.0998,1.1582,345.1798,4541
65,5444.9119,1.1749,341.0762,4409
66,5650.6346,1.1618,347.2851,4508
67,5234.2147,1.1931,341.1880,4322
68,5274.6407,1.1914,338.8391,4337
69,5359.4296,1.1929,341.6130,4385
70,5066.0878,1.1997,338.1671,4240
71,5332.5270,1.1826,343.4430,4364
72,5428.6954,1.1680,343.1223,4397
73,5039.7011,1.2102,335.3179,4233
74,5336.0641,1.1845,342.3044,4366
75,5286.2224,1.1888,342.0279,4345
76,5087.1373,1.1909,343.6568,4250
77,5275.0969,1.1877,340.5188,4336
78,5266.2157,1.1837,340.1449,4327
79,5018.3365,1.2126,336.7962,4227
80,5564.1300,1.1498,344.7717,4449
81,5345.2731,1.1747,341.1033,4359
82,5448.5997,1.1836,339.4318,4417
83,5070.5164,1.2100,337.8408,4252
84,5203.8086,1.2057,336.2787,4312
85,4829.0626,1.2266,335.2206,4144
86,5511.7897,1.1653,345.1753,4439
87,5522.1494,1.1741,347.2430,4456
88,5107.1149,1.1973,340.7636,4262
89,5569.8469,1.1730,342.0342,4471
90,4997.5319,1.2158,336.9403,4220
91,5608.6609,1.1639,343.1863,4483
92,5312.8589,1.1768,344.5051,4350
93,5262.5731,1.1899,338.5166,4329
94,5842.1403,1.1462,345.8334,4586
